Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	Expt.Time	ORF	Gene
20	2	2942.5	417.5	137	0.196310149063	0.626158066353	0.187183137093	0.00126126863561	0.00446112971928	7.45249693709e-05	0.386712635528	0.0324517364526	167.108530336	173.140849727	147.880310795	85.4154783331	104.06077807	103.778070054	174.0	179.0	151.0	83.0	103.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YBR274W	CHK1
21	2	3079.5	417.5	137	0.0434288928126	0.153045908597	0.0308849372983	0.000699561459055	0.0118184465631	4.46903701858e-05	0.349643926255	0.0168728326691	136.683462969	148.473791004	137.412242137	82.1558909802	101.59160352	103.560070887	129.0	143.0	136.0	81.0	101.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPR119W	CLB2
22	2	3216.5	417.5	137	0.0446447380258	0.222659282646	0.0395114295507	0.000671864498301	0.00598711665347	1.30101673717e-05	0.0465203258826	0.05579421355	130.110413761	142.111111111	132.948628545	81.2361675211	99.1457487183	100.208602437	128.0	141.0	132.0	80.0	98.0	100.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YIR039C	YPS6
23	2	3347.5	418.5	137	0.0596744516208	0.301278401739	0.0615685151692	0.000843767516746	0.00583358192564	-3.31259341277e-05	0.0387466355556	0.0711143315563	138.919945027	148.651090878	136.350283456	79.3578518519	96.5776296296	97.5237037037	141.0	151.0	139.0	77.0	95.0	97.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YGL179C	TOS3
24	2	3486.5	415.5	137	0.0226693357138	0.176543657161	0.0275200343605	0.000607796826387	0.00341074177543	-3.2695332391e-05	0.18526843403	0.0248951917603	124.347112284	136.483435943	128.793315743	79.8106222502	95.3359522313	95.6167818982	124.0	136.0	129.0	79.0	95.0	95.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3
1	3	340.5	554.5	137	0.0195981112852	0.122043372496	0.0173946539828	0.000518692655402	0.00368394645302	-1.84666608944e-07	0.116652108169	0.0260856063351	120.267599661	133.002120441	127.548346056	81.1855803808	97.6177562931	99.0516418086	117.0	130.0	126.0	81.0	97.0	99.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3
2	3	477.5	554.5	137	0.026850812315	0.131980746338	0.0220556271571	0.00063094184573	0.00507470232159	9.50387246707e-06	0.0391248680646	0.0468402256612	127.501176471	139.344705882	130.907843137	81.0803172142	98.8023373681	99.9712002862	126.0	138.0	131.0	80.0	98.0	100.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPL001W	HAT1
3	3	629.5	554.5	137	0.052073208679	0.210030536722	0.0405831361754	0.000764844202246	0.00736705538782	4.37675683713e-05	0.0342611743839	0.0631437296206	134.620749138	146.045096106	136.142927551	82.732555854	101.262988927	103.145318745	134.0	147.0	137.0	81.0	101.0	103.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPL096W	PNG1
4	3	759.5	558.5	137	0.0533567033583	0.207390921795	0.0357250964356	0.000638046657056	0.0068075312714	7.43558965909e-05	0.0413883565318	0.0570881424357	127.397803843	141.011729473	134.108809583	84.0623612381	103.440903748	105.666971399	124.0	139.0	133.0	83.0	103.0	106.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YKL175W	ZRT3
5	3	888.5	554.5	137	0.0415317872276	0.131359660473	0.0201101771526	0.000541922152471	0.00529204553987	8.97345970907e-05	0.0565485675012	0.0388696237255	121.022064618	136.430260047	131.547675335	84.2406601919	104.245546088	106.460465948	117.0	133.0	129.0	84.0	104.0	106.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YGL217C	YGL217C
6	3	1021.5	559.5	137	0.0836496375903	0.335489881476	0.0652790916311	0.000796601021663	0.00797726507716	9.30717018851e-05	0.0463967044912	0.0685782309404	133.841561247	146.875347115	136.939062018	85.0288963315	105.142456578	106.449879274	135.0	149.0	139.0	84.0	104.0	106.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YNR059W	MNT4
7	3	1162.5	554.5	137	0.0768674014421	0.290719942032	0.0573085491301	0.000796262876103	0.00862739973084	9.32408919953e-05	0.0333417431258	0.0753066611459	134.330425494	147.66120705	137.30959587	84.8120256859	105.264594279	106.234092236	136.0	149.0	139.0	84.0	105.0	106.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YKL198C	PTK1
8	3	1299.5	554.5	137	0.0247247632206	0.0169245898245	0.00185167442893	0.000352264380182	0.0023076607212	8.95654069805e-05	1.22152294616	0.00300191501475	107.577981651	125.758409786	124.042813456	83.2155943982	104.270506476	105.901863746	103.0	121.0	120.0	83.0	104.0	106.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YLR233C	EST1
9	3	1436.5	554.5	137	0.0482464052024	0.179649086486	0.0273302043971	0.000548019801587	0.00489512350543	8.97345970907e-05	0.0532558498244	0.0468402256612	120.739268222	136.577067128	129.382886776	84.4042902208	104.873375394	104.667570978	117.0	133.0	127.0	84.0	104.0	105.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YKL175W	ZRT3
10	3	1572.5	556.5	137	0.217897047118	0.682055794214	0.21068684654	0.00129337932283	0.00447940011543	7.54477711854e-05	0.240962969258	0.0429066818488	170.054029443	175.979283655	147.819699499	84.8507244018	103.961745076	101.884909653	176.0	181.0	150.5	83.0	103.0	102.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YBR274W	CHK1
11	3	1710.5	554.5	137	0.0845313679933	0.35106878526	0.0717163474569	0.000859300154433	0.00544777342415	6.75122622315e-05	0.0788070376084	0.0538274416438	137.005602241	149.651481645	136.046734483	83.7357632796	103.297814643	101.674669006	141.0	154.0	140.0	83.0	103.0	101.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YKL109W	HAP4
12	3	1846.5	555.5	137	0.244687873325	0.754049997412	0.239931054155	0.00133157991537	0.00394953406095	6.09917551699e-05	0.701128800367	0.0264479064231	173.31127737	178.357128149	147.813302217	83.7840909091	103.289983165	100.677188552	180.0	184.0	150.0	82.0	103.0	101.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR033C	EXO1
13	3	1988.5	559.5	137	0.0658151433181	0.270224108483	0.0495319595583	0.000715201571181	0.00643172932871	7.47864983276e-05	0.0336179126954	0.0723047461312	130.687607738	144.449339207	132.474047117	84.0212765957	104.114468085	102.457588652	130.0	144.0	133.0	83.0	103.0	102.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDL040C	NAT1
14	3	2120.5	554.5	137	0.023442700717	0.0384038093266	0.00504148571579	0.00045850814291	0.00355060833209	7.08494843561e-05	1.57265086791	0.00398530096786	113.481132075	131.929919137	125.698113208	82.2823079821	103.374885624	103.721513537	109.0	128.0	123.0	82.0	103.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YNL250W	RAD50
15	3	2267.5	560.5	137	0.0212065707354	0.0192019046633	0.00200676634003	0.000344328871228	0.00303444222919	7.43558965909e-05	1.94174239814	0.00253610061591	105.940700809	124.849056604	122.061994609	82.4365699208	103.38474934	104.24939314	101.0	120.0	119.0	82.0	103.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YNL250W	RAD50
16	3	2394.5	554.5	137	0.0632306952757	0.240360229802	0.0442960876151	0.000705082547699	0.00759496291185	8.62281848559e-05	0.0367587711849	0.0652140158377	130.530361757	144.520671835	134.735572782	84.2574776862	104.670096069	104.822375145	129.0	144.0	135.0	83.0	104.0	105.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YNR059W	MNT4
17	3	2531.5	554.5	137	0.0765736162795	0.30138191605	0.0598700903948	0.0008231908549	0.00755340875503	7.63704556697e-05	0.0295356952348	0.0814657626417	135.000171733	148.098918083	136.711660656	84.1667654467	104.303378278	104.675062972	137.0	151.0	140.0	83.0	104.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YML028W	TSA1
18	3	2670.5	557.5	137	0.0625244766468	0.249003674758	0.0452686369955	0.000718877290856	0.00596756073981	7.54477711854e-05	0.0508852866137	0.0564152994151	130.019954271	143.899812929	133.698399501	84.2359751895	104.039490007	103.767332874	130.0	144.0	134.0	83.0	103.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOL071W	EMI5
19	3	2805.5	554.5	137	0.163301584121	0.539827131101	0.15291435473	0.00121119540281	0.00469808285359	7.19413589506e-05	0.343176248436	0.0319859220537	161.605656759	169.283413231	147.116107383	84.5264874592	103.792486784	103.371724215	169.0	176.0	151.0	83.0	103.0	103.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YJL094C	KHA1
20	3	2942.5	554.5	137	0.0614431204122	0.266031778893	0.0462521380698	0.000688611972604	0.00525544745673	6.75122622315e-05	0.0481676949999	0.0599347859842	127.63463035	141.810116732	132.955058366	83.5584232424	103.296029899	104.272124674	127.0	142.0	134.0	82.0	102.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YPL156C	PRM4
21	3	3079.5	554.5	137	0.0209277903174	0.0673360592102	0.0103067227826	0.000580468986358	0.00440324575734	3.91693988722e-05	0.46256360823	0.00973034522023	121.986164489	136.649500384	127.826287471	81.2330743618	100.762763596	102.592008879	120.0	135.0	128.0	80.0	100.0	103.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YLR233C	EST1
22	3	3210.5	554.5	137	0.253188446567	0.795352207443	0.251578609486	0.00131593980325	0.00377892175839	-1.84666608944e-07	4.64022052169	0.0105584597071	172.784147849	177.360968309	150.122405154	82.5581689428	99.3887202833	98.3146181082	179.0	182.0	153.0	80.0	98.0	98.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR033C	EXO1
23	3	3353.5	554.5	137	0.114471370966	0.47181822887	0.116936995048	0.00105631652321	0.00405491067658	-4.7581832813e-05	0.33132906	0.0304332073909	153.044098289	159.602237824	140.187362878	79.2187163155	96.0847623714	96.0481136698	159.0	165.0	144.0	76.0	95.0	96.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR496C	PUF6
24	3	3490.5	554.5	137	0.0282112488348	0.183220330211	0.0380772436512	0.00083991521516	0.00725200004704	-5.55173417669e-05	0.0484710143074	0.0495833548988	140.229378531	149.548587571	136.044350282	77.7484950257	93.9359356188	94.3915467968	141.0	151.0	138.0	77.0	93.0	94.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3
1	4	340.5	691.5	137	0.0174803002499	0.0859686351638	0.0132901309972	0.000517262400587	0.00636827760523	9.50387246707e-06	0.301764397208	0.0136121318772	123.589403974	136.049367851	130.131246237	81.1260475651	98.3138731597	100.263759909	116.0	130.0	126.0	80.0	98.0	100.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR202W	HIS3
2	4	479.5	685.5	137	0.0396264344564	0.18560115936	0.0332502120369	0.00069380993395	0.00577664104801	1.39329691862e-05	0.0373099583649	0.056881113814	130.681260457	142.400167317	133.757389849	81.4026692088	99.410231967	101.151700032	130.0	142.0	134.0	80.0	99.0	101.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR047C	STD1
3	4	614.5	691.5	137	0.0391722529007	0.159722581647	0.0272939185817	0.00066169924673	0.00534316635946	4.37675683713e-05	0.0461176442026	0.0474613115263	127.531108231	140.495787427	133.337005833	82.3754850631	101.181213428	103.588604866	127.0	140.0	133.5	81.0	101.0	103.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YKL198C	PTK1
4	4	760.5	688.5	137	0.0749118341804	0.287096941152	0.0587845841924	0.000847766129059	0.00823004027235	7.43558965909e-05	0.0389364007352	0.069251073961	137.304849468	149.108346854	139.121326843	84.1068680122	103.565993902	105.749237694	140.0	152.0	142.0	83.0	103.0	106.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YBR149W	ARA1
5	4	889.5	691.5	137	0.0618395786083	0.234201128306	0.0419530955346	0.000707496968009	0.00620223850717	8.97345970907e-05	0.0310163807167	0.0700791884478	128.946519337	142.974585635	135.313812155	84.5836036767	104.62151933	106.549067315	129.0	144.0	136.0	84.0	104.0	107.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOL071W	EMI5
6	4	1025.5	691.5	137	0.052690501524	0.193778789918	0.031171627518	0.000594240498141	0.00572530121673	9.32408919953e-05	0.0393107255966	0.0566223280369	123.046207265	138.601495726	132.437767094	84.4993259293	104.948642229	106.702381717	120.0	136.0	131.0	84.0	104.0	107.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YBR028C	YBR028C
7	4	1162.5	691.5	137	0.0703435095767	0.2589410486	0.0504955288982	0.000766935729918	0.00797120330983	9.08264716852e-05	0.0341413485704	0.0702344599141	133.476314211	147.191684989	137.228662802	84.6790752898	105.038552871	105.974298086	133.0	148.0	138.0	84.0	104.0	106.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YJL023C	PET130
8	4	1299.5	691.5	137	0.0901831890273	0.2322343564	0.0729518459543	0.00138429823961	0.0107141827404	8.60589947458e-05	0.704033075037	0.0146472749858	170.736349454	177.179407176	151.550479162	83.5319536201	104.051503303	104.358028853	182.0	187.0	157.0	83.0	104.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR034C	LYS14
9	4	1439.5	688.5	137	0.0687424906357	0.262149992236	0.0499237346119	0.000736101360325	0.00791713793676	8.95654069805e-05	0.0344627873489	0.0703379742249	132.592497532	146.072063179	135.093385982	84.670805275	104.822320426	104.249789562	131.0	146.0	136.0	84.0	104.0	104.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YMR169c	ALD3
10	4	1567.5	701.5	137	0.0581074572936	0.233269499508	0.0413831141175	0.000700484143539	0.00581823251602	7.46173082174e-05	0.0348399122546	0.0659903731691	129.007321944	142.775016641	132.316618593	84.0024976374	103.864385041	102.676049683	129.0	143.0	133.0	83.0	103.0	102.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YIR039C	YPS6
11	4	1708.5	686.5	137	0.21615823105	0.659541431603	0.209801623322	0.00133508644494	0.00432159200679	5.94077978278e-05	0.222684424977	0.0438900678019	173.159852468	178.267048576	148.478380287	83.99437519	102.8777744	100.749771967	180.0	184.0	152.0	83.0	102.0	101.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YOR368W	RAD17
12	4	1841.5	697.5	137	0.0581403277459	0.24796853165	0.0437940226815	0.000700161250902	0.00552703726001	6.00690706856e-05	0.0386551056135	0.0645929299726	129.045084534	142.63076602	131.185347527	83.6571920165	103.074053682	101.531658637	129.0	143.0	132.0	83.0	102.0	101.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YNL125C	ESBP6
13	4	1983.5	691.5	137	0.17987755295	0.572382381864	0.171078601937	0.00126629740684	0.00466233083778	7.19413589506e-05	0.195092614474	0.0436830391802	166.834795189	173.453928927	146.873315851	83.8706124425	103.520576132	102.027838296	174.0	180.0	150.0	83.0	103.0	102.0	DLR00012733	DLR00012733-2009-11-13_22-11-15	2009-11-13_22-11-15	DLR00012733-2009-11-13_22-11-15	2009-11-09_19-26-14	27	SD/MSG -ARG -HIS -LEU -LYS +Canavanine +G418 +Hygromycin +Thialysine	Adam cdc13-1 SDLV2 REP1	BooneSDLV2	15	1	4.11459490741	YDR217C	RAD9
